datetime,wind_federal_dayaheadforecast,wind_Flanders_dayaheadforecast,wind_Wallonia_dayaheadforecast,day_ahead_load,Solar_day_ahead_forecasted
2023-06-27T03:15:00+00:00,291.18,35.1,4.9,8009.65,147.663
2023-06-27T03:00:00+00:00,294.75,36.2,5.0,7735.84,71.118
2023-06-27T02:45:00+00:00,288.85,37.5,5.2,7630.96,18.079
2023-06-27T02:30:00+00:00,283.18,39.1,5.4,7591.52,0.039
2023-06-27T02:15:00+00:00,279.06,40.6,5.6,7567.85,0.0
2023-06-27T02:00:00+00:00,276.31,41.8,5.7,7479.26,0.0
2023-06-27T01:45:00+00:00,269.55,43.4,5.8,7440.53,0.0
2023-06-27T01:30:00+00:00,264.29,45.0,5.9,7399.52,0.0
2023-06-27T01:15:00+00:00,259.82,46.9,6.1,7381.12,0.0
2023-06-27T01:00:00+00:00,257.08,48.6,6.3,7389.28,0.0
2023-06-27T00:45:00+00:00,254.27,50.3,6.4,7395.77,0.0
2023-06-27T00:30:00+00:00,252.63,51.9,6.5,7416.38,0.0
2023-06-27T00:15:00+00:00,251.43,53.5,6.5,7453.45,0.0
2023-06-27T00:00:00+00:00,252.18,55.0,6.5,7478.75,0.0
2023-06-26T23:45:00+00:00,249.95,56.2,6.4,7510.63,0.0
2023-06-26T23:30:00+00:00,250.25,57.4,6.4,7529.1,0.0
2023-06-26T23:15:00+00:00,252.1,58.9,6.3,7576.47,0.0
2023-06-26T23:00:00+00:00,254.84,60.2,6.0,7657.17,0.0
2023-06-26T22:45:00+00:00,265.25,61.0,5.7,7675.34,0.0
2023-06-26T22:30:00+00:00,281.28,62.7,5.6,7662.44,0.0
2023-06-26T22:15:00+00:00,304.04,64.0,5.4,7831.2,0.0
2023-06-26T22:00:00+00:00,341.17,64.9,5.3,7959.89,0.0
2023-06-26T21:45:00+00:00,353.07,64.0,3.8,8017.65,0.0
2023-06-26T21:30:00+00:00,386.9,64.4,3.9,8074.9,0.0
2023-06-26T21:15:00+00:00,427.46,65.0,4.1,8304.23,0.0
2023-06-26T21:00:00+00:00,473.43,66.5,4.3,8294.1,0.0
2023-06-26T20:45:00+00:00,530.16,69.4,5.0,8459.87,0.0
2023-06-26T20:30:00+00:00,593.83,70.5,5.2,8640.47,0.0
2023-06-26T20:15:00+00:00,660.05,70.9,5.4,8732.04,0.0
2023-06-26T20:00:00+00:00,730.76,70.6,5.6,8847.15,0.0
2023-06-26T19:45:00+00:00,791.63,69.5,5.4,8857.84,0.0
2023-06-26T19:30:00+00:00,850.49,69.2,5.7,8976.56,0.0
2023-06-26T19:15:00+00:00,911.27,69.4,5.8,8936.64,0.004
2023-06-26T19:00:00+00:00,966.78,69.8,6.1,8826.15,8.061
2023-06-26T18:45:00+00:00,991.0,69.5,6.4,8879.16,36.209
2023-06-26T18:30:00+00:00,1020.44,70.1,6.8,8929.54,87.276
2023-06-26T18:15:00+00:00,1027.17,71.1,7.2,9016.84,162.216
2023-06-26T18:00:00+00:00,1048.81,71.8,7.7,9154.57,269.045
2023-06-26T17:45:00+00:00,1027.47,73.7,8.1,9166.41,395.491
2023-06-26T17:30:00+00:00,1010.04,75.3,8.7,9304.0,530.549
2023-06-26T17:15:00+00:00,988.68,76.5,9.1,9321.05,654.013
2023-06-26T17:00:00+00:00,962.81,77.6,9.6,9472.11,738.79
2023-06-26T16:45:00+00:00,925.01,78.7,10.4,9568.48,825.753
2023-06-26T16:30:00+00:00,876.94,79.6,10.8,9614.16,936.802
2023-06-26T16:15:00+00:00,820.27,80.3,11.2,9623.06,1066.168
2023-06-26T16:00:00+00:00,775.67,81.2,11.5,9787.66,1193.487
2023-06-26T15:45:00+00:00,743.9,81.3,11.7,9764.65,1339.217
2023-06-26T15:30:00+00:00,708.09,81.7,12.0,9755.06,1518.76
2023-06-26T15:15:00+00:00,679.51,83.2,12.1,9756.39,1728.462
2023-06-26T15:00:00+00:00,658.49,84.8,12.1,9774.16,1954.104
2023-06-26T14:45:00+00:00,646.52,86.5,11.8,9742.04,2197.962
2023-06-26T14:30:00+00:00,624.3,88.7,11.9,9800.21,2445.044
2023-06-26T14:15:00+00:00,607.63,90.9,11.8,9737.46,2695.981
2023-06-26T14:00:00+00:00,592.76,92.9,11.8,9642.4,2958.587
2023-06-26T13:45:00+00:00,600.31,96.1,11.7,9704.98,3224.125
2023-06-26T13:30:00+00:00,605.51,98.9,11.7,9644.25,3478.865
2023-06-26T13:15:00+00:00,593.19,101.0,11.7,9669.21,3713.701
2023-06-26T13:00:00+00:00,589.39,103.8,11.7,9661.48,3954.069
2023-06-26T12:45:00+00:00,595.64,106.0,11.8,9748.08,4177.299
2023-06-26T12:30:00+00:00,612.09,108.3,12.0,9764.35,4360.802
2023-06-26T12:15:00+00:00,628.65,110.1,12.0,9803.48,4492.55
2023-06-26T12:00:00+00:00,635.74,111.9,12.1,9747.95,4608.73
2023-06-26T11:45:00+00:00,656.5,113.9,12.2,9856.89,4698.209
2023-06-26T11:30:00+00:00,682.2,115.3,12.2,9979.22,4772.65
2023-06-26T11:15:00+00:00,711.69,115.9,12.3,9981.21,4844.504
2023-06-26T11:00:00+00:00,742.45,116.2,12.2,10097.94,4904.534
2023-06-26T10:45:00+00:00,775.75,116.1,12.2,10066.74,4945.499
2023-06-26T10:30:00+00:00,809.6,115.7,12.0,10062.15,4952.097
2023-06-26T10:15:00+00:00,847.58,115.2,12.0,9961.32,4927.298
2023-06-26T10:00:00+00:00,891.5,113.9,11.7,9997.22,4874.49
2023-06-26T09:45:00+00:00,939.35,111.4,11.4,9993.16,4798.911
2023-06-26T09:30:00+00:00,984.54,109.9,11.2,10073.73,4706.57
2023-06-26T09:15:00+00:00,1028.35,108.2,10.9,10121.77,4575.413
2023-06-26T09:00:00+00:00,1069.07,106.4,10.6,10283.04,4433.804
2023-06-26T08:45:00+00:00,1106.99,103.8,10.4,10086.08,4266.675
2023-06-26T08:30:00+00:00,1141.88,102.3,10.1,10091.41,4076.703
2023-06-26T08:15:00+00:00,1173.67,100.8,9.8,10118.35,3858.151
2023-06-26T08:00:00+00:00,1212.51,99.6,9.7,10061.42,3623.111
2023-06-26T07:45:00+00:00,1252.07,98.2,9.4,10036.68,3381.155
2023-06-26T07:30:00+00:00,1282.48,97.6,9.1,9914.17,3123.655
2023-06-26T07:15:00+00:00,1319.83,97.0,9.0,9907.61,2859.034
2023-06-26T07:00:00+00:00,1359.81,96.8,9.0,9893.43,2597.08
2023-06-26T06:45:00+00:00,1389.41,96.7,8.9,9866.37,2341.692
2023-06-26T06:30:00+00:00,1419.34,97.3,8.7,9826.54,2098.397
2023-06-26T06:15:00+00:00,1462.42,98.3,8.8,9760.01,1874.304
2023-06-26T06:00:00+00:00,1497.53,99.8,8.7,9614.58,1666.943
2023-06-26T05:45:00+00:00,1533.97,101.1,8.8,9519.28,1478.896
2023-06-26T05:30:00+00:00,1559.77,103.3,8.8,9448.9,1297.486
2023-06-26T05:15:00+00:00,1588.67,105.2,8.9,9338.31,1134.261
2023-06-26T05:00:00+00:00,1619.84,108.3,9.1,9127.82,994.347
2023-06-26T04:45:00+00:00,1648.66,112.5,9.5,9038.71,875.054
2023-06-26T04:30:00+00:00,1666.06,115.4,9.9,8870.27,739.513
2023-06-26T04:15:00+00:00,1699.06,118.1,10.0,8754.88,614.667
2023-06-26T04:00:00+00:00,1724.64,120.8,10.3,8438.69,492.775
2023-06-26T03:45:00+00:00,1732.53,123.5,10.6,8266.48,364.25
2023-06-26T03:30:00+00:00,1745.84,125.9,10.7,8062.95,238.646
2023-06-26T03:15:00+00:00,1752.19,127.5,10.8,7837.97,139.512
2023-06-26T03:00:00+00:00,1770.54,128.9,11.1,7569.46,64.614
2023-06-26T02:45:00+00:00,1788.05,129.1,11.2,7401.25,15.848
2023-06-26T02:30:00+00:00,1816.78,130.1,11.4,7334.41,0.033
2023-06-26T02:15:00+00:00,1850.23,131.1,11.6,7243.36,0.0
2023-06-26T02:00:00+00:00,1875.19,131.6,11.8,7185.02,0.0
2023-06-26T01:45:00+00:00,1901.02,131.9,12.0,7123.93,0.0
2023-06-26T01:30:00+00:00,1920.56,132.4,12.2,7156.52,0.0
2023-06-26T01:15:00+00:00,1946.83,133.3,12.2,7045.92,0.0
2023-06-26T01:00:00+00:00,1940.48,134.0,12.3,7058.16,0.0
2023-06-26T00:45:00+00:00,1937.87,134.5,12.1,7091.83,0.0
2023-06-26T00:30:00+00:00,1933.64,135.0,12.1,7081.25,0.0
2023-06-26T00:15:00+00:00,1936.15,135.4,12.1,7089.68,0.0
2023-06-26T00:00:00+00:00,1926.93,136.5,12.0,7125.36,0.0
2023-06-25T23:45:00+00:00,1946.52,138.5,11.9,7133.75,0.0
2023-06-25T23:30:00+00:00,1977.4,138.5,11.9,7108.5,0.0
2023-06-25T23:15:00+00:00,1996.06,137.5,11.8,7121.38,0.0
2023-06-25T23:00:00+00:00,2004.61,135.3,11.4,7164.16,0.0
2023-06-25T22:45:00+00:00,1993.75,131.2,11.1,7202.1,0.0
2023-06-25T22:30:00+00:00,1974.04,128.1,10.9,7260.7,0.0
2023-06-25T22:15:00+00:00,1938.09,125.2,10.6,7334.88,0.0
2023-06-25T22:00:00+00:00,1896.29,121.8,10.4,7362.78,0.0
2023-06-25T21:45:00+00:00,1364.97,75.6,6.2,7459.07,0.0
2023-06-25T21:30:00+00:00,1289.1,74.6,6.0,7510.19,0.0
2023-06-25T21:15:00+00:00,1189.71,72.7,5.9,7652.92,0.0
2023-06-25T21:00:00+00:00,1052.13,69.3,5.4,7746.34,0.0
2023-06-25T20:45:00+00:00,913.77,63.6,4.8,7804.0,0.0
2023-06-25T20:30:00+00:00,806.82,59.4,4.3,7914.06,0.0
2023-06-25T20:15:00+00:00,713.72,55.9,4.1,8138.77,0.0
2023-06-25T20:00:00+00:00,599.51,52.3,3.8,8237.36,0.0
2023-06-25T19:45:00+00:00,497.57,47.3,3.6,8324.62,0.0
2023-06-25T19:30:00+00:00,425.14,44.6,3.4,8311.66,0.0
2023-06-25T19:15:00+00:00,369.61,42.2,3.2,8311.57,0.002
2023-06-25T19:00:00+00:00,321.2,40.9,3.1,8330.44,9.065
2023-06-25T18:45:00+00:00,266.5,41.1,2.9,8290.01,43.338
2023-06-25T18:30:00+00:00,217.28,40.5,2.6,8272.19,105.412
2023-06-25T18:15:00+00:00,176.76,39.6,2.4,8323.31,192.47
2023-06-25T18:00:00+00:00,148.19,39.1,2.2,8341.55,312.374
2023-06-25T17:45:00+00:00,124.19,38.3,2.0,8377.43,453.123
2023-06-25T17:30:00+00:00,104.4,37.4,1.8,8399.49,600.708
2023-06-25T17:15:00+00:00,88.63,36.1,1.6,8429.38,735.901
2023-06-25T17:00:00+00:00,76.74,34.3,1.5,8398.9,832.471
2023-06-25T16:45:00+00:00,64.17,31.4,1.3,8405.37,931.637
2023-06-25T16:30:00+00:00,53.49,29.4,1.2,8414.55,1042.289
2023-06-25T16:15:00+00:00,45.23,28.4,1.1,8404.78,1154.745
2023-06-25T16:00:00+00:00,38.33,26.8,1.1,8341.82,1250.538
2023-06-25T15:45:00+00:00,32.31,25.3,1.1,8337.16,1348.825
2023-06-25T15:30:00+00:00,26.75,23.6,1.1,8308.71,1465.826
2023-06-25T15:15:00+00:00,21.6,22.6,0.9,8329.61,1599.852
2023-06-25T15:00:00+00:00,18.13,21.2,0.9,8045.73,1738.814
2023-06-25T14:45:00+00:00,14.89,20.2,0.9,8031.48,1886.907
2023-06-25T14:30:00+00:00,13.87,19.3,0.9,8062.19,2028.577
2023-06-25T14:15:00+00:00,13.71,18.0,0.9,8060.0,2162.778
2023-06-25T14:00:00+00:00,11.54,17.1,0.9,7790.82,2299.255
2023-06-25T13:45:00+00:00,9.27,16.0,0.8,7873.65,2436.021
2023-06-25T13:30:00+00:00,7.87,15.2,0.8,7931.44,2515.874
2023-06-25T13:15:00+00:00,8.26,14.2,0.8,7972.79,2527.39
2023-06-25T13:00:00+00:00,8.68,12.5,0.9,7814.42,2533.571
2023-06-25T12:45:00+00:00,10.33,11.1,0.9,7858.7,2531.369
2023-06-25T12:30:00+00:00,12.97,10.0,0.9,7967.99,2544.346
2023-06-25T12:15:00+00:00,15.09,9.3,1.0,7947.41,2562.272
2023-06-25T12:00:00+00:00,19.49,8.3,1.0,7887.82,2582.393
2023-06-25T11:45:00+00:00,24.95,7.7,1.1,7922.34,2601.497
2023-06-25T11:30:00+00:00,30.86,6.5,1.2,7976.23,2569.139
2023-06-25T11:15:00+00:00,38.14,6.3,1.3,8098.87,2489.441
2023-06-25T11:00:00+00:00,47.43,5.7,1.3,8129.36,2414.463
2023-06-25T10:45:00+00:00,56.96,5.6,1.4,8188.44,2342.595
2023-06-25T10:30:00+00:00,67.47,4.8,1.5,8211.55,2243.787
2023-06-25T10:15:00+00:00,79.78,4.9,1.6,8262.31,2118.33
2023-06-25T10:00:00+00:00,93.56,4.8,1.6,8376.38,1993.339
2023-06-25T09:45:00+00:00,107.15,4.9,1.6,8416.08,1877.59
2023-06-25T09:30:00+00:00,117.78,4.5,1.7,8420.29,1770.962
2023-06-25T09:15:00+00:00,127.92,4.6,1.7,8393.52,1665.848
2023-06-25T09:00:00+00:00,138.77,4.3,1.8,8455.89,1575.812
2023-06-25T08:45:00+00:00,150.39,3.7,1.8,8393.73,1492.755
2023-06-25T08:30:00+00:00,161.79,3.8,1.9,8229.5,1426.14
2023-06-25T08:15:00+00:00,173.54,4.2,2.0,8177.16,1374.066
2023-06-25T08:00:00+00:00,186.45,5.3,2.5,8224.17,1323.683
2023-06-25T07:45:00+00:00,195.75,7.0,3.1,8150.0,1277.34
2023-06-25T07:30:00+00:00,205.37,8.8,3.7,8033.84,1234.936
2023-06-25T07:15:00+00:00,215.6,10.3,4.3,7964.08,1196.322
2023-06-25T07:00:00+00:00,227.53,12.4,5.0,7942.28,1154.965
2023-06-25T06:45:00+00:00,237.17,15.3,6.1,7809.45,1107.803
2023-06-25T06:30:00+00:00,247.93,17.3,6.9,7703.66,1062.115
2023-06-25T06:15:00+00:00,258.23,18.2,7.6,7661.2,1020.079
2023-06-25T06:00:00+00:00,266.68,20.4,8.3,7587.6,972.319
2023-06-25T05:45:00+00:00,264.29,22.5,9.2,7440.14,921.201
2023-06-25T05:30:00+00:00,260.94,24.2,9.7,7376.75,861.958
2023-06-25T05:15:00+00:00,258.5,25.3,9.7,7277.33,800.182
2023-06-25T05:00:00+00:00,256.83,26.0,9.5,7140.97,740.618
2023-06-25T04:45:00+00:00,248.56,26.0,8.8,7111.85,682.14
2023-06-25T04:30:00+00:00,240.16,26.2,8.3,6939.19,588.586
2023-06-25T04:15:00+00:00,231.5,26.8,7.8,6885.14,480.846
2023-06-25T04:00:00+00:00,222.34,27.4,7.4,6821.96,370.78
2023-06-25T03:45:00+00:00,211.59,28.0,6.6,6782.13,264.94
2023-06-25T03:30:00+00:00,200.26,28.0,6.0,6767.67,171.317
2023-06-25T03:15:00+00:00,187.06,28.6,5.6,6679.75,99.073
2023-06-25T03:00:00+00:00,173.44,28.7,5.1,6648.48,46.271
2023-06-25T02:45:00+00:00,163.36,29.1,4.7,6621.97,11.883
2023-06-25T02:30:00+00:00,154.93,28.6,4.4,6672.12,0.046
2023-06-25T02:15:00+00:00,145.75,28.4,4.1,6700.49,0.0
2023-06-25T02:00:00+00:00,136.95,27.6,4.1,6677.59,0.0
2023-06-25T01:45:00+00:00,126.55,27.5,4.1,6728.72,0.0
2023-06-25T01:30:00+00:00,116.82,27.0,3.9,6734.43,0.0
2023-06-25T01:15:00+00:00,107.39,26.5,3.8,6721.33,0.0
2023-06-25T01:00:00+00:00,98.66,26.1,3.6,6745.2,0.0
2023-06-25T00:45:00+00:00,88.06,25.1,3.4,6739.75,0.0
2023-06-25T00:30:00+00:00,77.92,24.5,3.1,6783.06,0.0
2023-06-25T00:15:00+00:00,70.37,23.7,3.0,6737.89,0.0
2023-06-25T00:00:00+00:00,64.09,23.3,2.7,6843.96,0.0
2023-06-24T23:45:00+00:00,54.08,22.7,2.5,6895.28,0.0
2023-06-24T23:30:00+00:00,44.43,21.8,2.2,6913.02,0.0
2023-06-24T23:15:00+00:00,37.79,20.8,2.1,6962.75,0.0
2023-06-24T23:00:00+00:00,32.81,19.4,2.0,7069.1,0.0
2023-06-24T22:45:00+00:00,27.48,18.1,1.9,7108.65,0.0
2023-06-24T22:30:00+00:00,23.52,17.2,1.8,7213.21,0.0
2023-06-24T22:15:00+00:00,20.46,16.1,1.8,7263.75,0.0
2023-06-24T22:00:00+00:00,19.14,15.0,1.8,7375.23,0.0
2023-06-24T21:45:00+00:00,52.78,17.6,1.7,7396.92,0.0
2023-06-24T21:30:00+00:00,44.66,17.4,1.6,7475.22,0.0
2023-06-24T21:15:00+00:00,35.87,17.0,1.6,7585.18,0.0
2023-06-24T21:00:00+00:00,28.11,16.3,1.6,7763.49,0.0
2023-06-24T20:45:00+00:00,19.04,15.1,1.3,7883.21,0.0
2023-06-24T20:30:00+00:00,11.32,14.0,1.2,8037.66,0.0
2023-06-24T20:15:00+00:00,6.92,13.3,1.2,8153.26,0.0
2023-06-24T20:00:00+00:00,4.09,12.1,1.0,8052.77,0.0
2023-06-24T19:45:00+00:00,2.13,11.2,0.9,8184.49,0.0
2023-06-24T19:30:00+00:00,1.84,9.9,0.8,8273.18,0.0
2023-06-24T19:15:00+00:00,1.97,9.2,0.7,8199.83,0.0
2023-06-24T19:00:00+00:00,2.34,8.5,0.6,8146.01,10.521
2023-06-24T18:45:00+00:00,2.24,8.1,0.6,8091.04,50.203
2023-06-24T18:30:00+00:00,2.61,7.8,0.5,8174.26,122.652
2023-06-24T18:15:00+00:00,2.67,7.2,0.4,8217.89,229.137
2023-06-24T18:00:00+00:00,2.85,6.7,0.4,8207.02,377.801
2023-06-24T17:45:00+00:00,3.11,6.7,0.4,8280.43,540.921
2023-06-24T17:30:00+00:00,3.52,6.2,0.4,8248.4,700.545
2023-06-24T17:15:00+00:00,3.95,5.9,0.4,8351.54,840.699
2023-06-24T17:00:00+00:00,4.49,5.7,0.4,8433.69,937.399
2023-06-24T16:45:00+00:00,4.86,5.3,0.3,8412.81,1035.186
2023-06-24T16:30:00+00:00,5.66,5.2,0.3,8444.57,1148.239
2023-06-24T16:15:00+00:00,6.46,5.1,0.4,8455.07,1268.609
2023-06-24T16:00:00+00:00,7.74,4.9,0.4,8499.79,1375.804
2023-06-24T15:45:00+00:00,8.92,4.4,0.4,8550.38,1492.967
2023-06-24T15:30:00+00:00,11.03,4.3,0.4,8555.75,1625.077
2023-06-24T15:15:00+00:00,14.19,4.4,0.4,8460.31,1765.735
2023-06-24T15:00:00+00:00,17.98,5.0,0.4,8485.72,1909.169
2023-06-24T14:45:00+00:00,22.72,5.9,0.4,8487.38,2059.345
2023-06-24T14:30:00+00:00,30.14,6.5,0.5,8498.14,2191.902
2023-06-24T14:15:00+00:00,39.15,7.0,0.6,8445.13,2302.775
2023-06-24T14:00:00+00:00,51.11,7.6,0.6,8306.45,2407.585
2023-06-24T13:45:00+00:00,61.49,8.1,0.6,8342.15,2508.177
2023-06-24T13:30:00+00:00,73.67,8.9,0.7,8371.64,2633.628
2023-06-24T13:15:00+00:00,87.63,9.4,0.7,8405.58,2778.913
2023-06-24T13:00:00+00:00,101.33,9.5,0.7,8299.3,2932.388
2023-06-24T12:45:00+00:00,109.96,9.7,0.7,8343.0,3086.572
2023-06-24T12:30:00+00:00,120.65,9.7,0.7,8414.22,3230.245
2023-06-24T12:15:00+00:00,129.96,10.0,0.7,8525.08,3349.791
2023-06-24T12:00:00+00:00,139.48,10.3,0.7,8507.17,3469.158
2023-06-24T11:45:00+00:00,148.19,10.7,0.7,8561.1,3579.858
2023-06-24T11:30:00+00:00,156.56,10.8,0.7,8620.91,3690.899
2023-06-24T11:15:00+00:00,165.42,11.1,0.7,8686.01,3811.676
2023-06-24T11:00:00+00:00,176.69,11.2,0.7,8632.14,3933.724
2023-06-24T10:45:00+00:00,189.76,11.8,0.6,8693.42,4046.05
2023-06-24T10:30:00+00:00,203.93,12.1,0.6,8833.16,4145.557
2023-06-24T10:15:00+00:00,219.24,12.4,0.6,8900.65,4235.503
2023-06-24T10:00:00+00:00,235.13,12.3,0.6,8869.99,4304.257
2023-06-24T09:45:00+00:00,249.56,12.4,0.5,8827.95,4358.246
2023-06-24T09:30:00+00:00,263.07,12.5,0.5,8805.09,4391.641
2023-06-24T09:15:00+00:00,276.67,12.6,0.5,8814.37,4386.742
2023-06-24T09:00:00+00:00,290.31,12.6,0.5,8841.21,4374.267
2023-06-24T08:45:00+00:00,304.01,13.0,0.5,8804.96,4331.875
2023-06-24T08:30:00+00:00,317.94,13.3,0.5,8732.25,4243.001
2023-06-24T08:15:00+00:00,332.64,13.6,0.5,8663.92,4104.505
2023-06-24T08:00:00+00:00,348.15,13.9,0.5,8713.46,3943.929
2023-06-24T07:45:00+00:00,366.53,14.4,0.5,8618.86,3772.435
2023-06-24T07:30:00+00:00,386.14,14.9,0.5,8560.63,3574.645
2023-06-24T07:15:00+00:00,406.23,16.1,0.5,8495.24,3350.913
2023-06-24T07:00:00+00:00,427.01,17.8,0.5,8523.59,3106.823
2023-06-24T06:45:00+00:00,440.48,19.6,0.5,8421.03,2845.324
2023-06-24T06:30:00+00:00,454.72,21.6,0.5,8316.8,2570.869
2023-06-24T06:15:00+00:00,470.6,24.0,0.6,8190.11,2299.525
2023-06-24T06:00:00+00:00,487.65,27.1,0.7,8091.79,2039.362
2023-06-24T05:45:00+00:00,500.96,31.5,0.8,7942.48,1794.603
2023-06-24T05:30:00+00:00,514.03,34.7,0.9,7766.52,1550.774
2023-06-24T05:15:00+00:00,525.86,37.5,1.0,7674.34,1322.425
2023-06-24T05:00:00+00:00,538.7,40.7,1.2,7599.34,1119.274
2023-06-24T04:45:00+00:00,567.09,44.4,1.4,7504.09,942.901
2023-06-24T04:30:00+00:00,597.52,46.8,1.5,7481.51,760.377
2023-06-24T04:15:00+00:00,630.96,48.4,1.7,7400.51,618.313
2023-06-24T04:00:00+00:00,662.78,49.2,1.8,7274.56,504.745
2023-06-24T03:45:00+00:00,687.43,48.9,2.0,7136.58,385.484
2023-06-24T03:30:00+00:00,708.65,49.1,2.3,7102.21,266.616
2023-06-24T03:15:00+00:00,726.7,49.4,2.4,7018.27,167.669
2023-06-24T03:00:00+00:00,746.26,49.3,2.7,6946.32,86.048
2023-06-24T02:45:00+00:00,751.91,48.6,2.8,6907.03,23.657
2023-06-24T02:30:00+00:00,758.61,48.9,2.9,6949.98,0.085
2023-06-24T02:15:00+00:00,767.05,49.0,3.0,7045.14,0.0
2023-06-24T02:00:00+00:00,780.41,49.2,3.1,7030.69,0.0
2023-06-24T01:45:00+00:00,795.36,50.0,3.3,7010.68,0.0
2023-06-24T01:30:00+00:00,809.49,50.4,3.4,7052.65,0.0
2023-06-24T01:15:00+00:00,825.76,50.5,3.5,7069.29,0.0
2023-06-24T01:00:00+00:00,841.27,50.1,3.5,7030.38,0.0
2023-06-24T00:45:00+00:00,873.2,49.8,3.5,7021.81,0.0
2023-06-24T00:30:00+00:00,905.58,49.6,3.6,7090.96,0.0
2023-06-24T00:15:00+00:00,937.19,49.4,3.5,7141.07,0.0
2023-06-24T00:00:00+00:00,970.09,49.0,3.4,7166.21,0.0
2023-06-23T23:45:00+00:00,999.25,48.1,3.3,7236.39,0.0
2023-06-23T23:30:00+00:00,1029.45,47.4,3.2,7291.36,0.0
2023-06-23T23:15:00+00:00,1057.95,46.6,3.0,7316.36,0.0
2023-06-23T23:00:00+00:00,1087.21,45.4,2.6,7404.25,0.0
2023-06-23T22:45:00+00:00,1095.22,43.4,1.9,7455.51,0.0
2023-06-23T22:30:00+00:00,1105.03,41.9,1.4,7521.16,0.0
2023-06-23T22:15:00+00:00,1117.15,40.8,1.2,7591.85,0.0
2023-06-23T22:00:00+00:00,1129.9,38.9,1.2,7752.71,0.0
2023-06-23T21:45:00+00:00,1372.07,47.1,2.0,7822.23,0.0
2023-06-23T21:30:00+00:00,1378.93,46.6,2.0,7933.71,0.0
2023-06-23T21:15:00+00:00,1383.66,45.6,1.9,8083.8,0.0
2023-06-23T21:00:00+00:00,1382.51,43.9,2.0,8177.65,0.0
2023-06-23T20:45:00+00:00,1361.63,40.0,2.2,8296.46,0.0
2023-06-23T20:30:00+00:00,1345.97,38.0,2.2,8409.78,0.0
2023-06-23T20:15:00+00:00,1331.42,37.0,2.2,8564.57,0.0
2023-06-23T20:00:00+00:00,1306.85,36.2,2.1,8575.12,0.0
2023-06-23T19:45:00+00:00,1258.94,37.0,1.7,8719.71,0.0
2023-06-23T19:30:00+00:00,1201.15,36.7,1.6,8728.82,0.0
2023-06-23T19:15:00+00:00,1149.44,35.5,1.6,8712.28,0.0
2023-06-23T19:00:00+00:00,1098.09,34.3,1.4,8593.58,15.256
2023-06-23T18:45:00+00:00,1028.94,32.7,1.1,8632.39,64.837
2023-06-23T18:30:00+00:00,964.39,31.7,0.9,8731.91,137.264
2023-06-23T18:15:00+00:00,894.57,30.6,0.9,8835.24,220.701
2023-06-23T18:00:00+00:00,830.85,29.5,0.9,8860.17,324.48
2023-06-23T17:45:00+00:00,766.49,28.3,1.0,8900.51,434.184
2023-06-23T17:30:00+00:00,700.16,27.6,1.0,8952.78,538.686
2023-06-23T17:15:00+00:00,631.05,27.0,1.1,9068.67,663.98
2023-06-23T17:00:00+00:00,569.86,27.0,1.3,9068.34,834.504
2023-06-23T16:45:00+00:00,494.91,27.5,1.8,9132.15,1059.969
2023-06-23T16:30:00+00:00,417.46,27.4,2.2,9156.59,1302.135
2023-06-23T16:15:00+00:00,344.9,26.5,2.2,9241.69,1550.193
2023-06-23T16:00:00+00:00,285.18,25.9,2.4,9400.1,1788.769
2023-06-23T15:45:00+00:00,239.88,24.5,2.4,9434.46,2041.783
2023-06-23T15:30:00+00:00,199.42,23.5,2.4,9477.35,2310.41
2023-06-23T15:15:00+00:00,164.3,22.7,2.4,9501.34,2583.647
2023-06-23T15:00:00+00:00,134.67,21.9,2.3,9573.98,2846.123
2023-06-23T14:45:00+00:00,116.9,21.1,2.3,9541.48,3098.287
2023-06-23T14:30:00+00:00,99.47,20.2,2.2,9469.08,3342.138
2023-06-23T14:15:00+00:00,84.58,19.0,2.2,9474.55,3587.852
2023-06-23T14:00:00+00:00,70.78,18.0,2.2,9525.32,3818.301
2023-06-23T13:45:00+00:00,62.33,16.0,2.2,9513.21,4031.678
2023-06-23T13:30:00+00:00,54.24,14.8,2.2,9549.79,4249.54
2023-06-23T13:15:00+00:00,46.51,14.0,2.2,9560.09,4452.791
2023-06-23T13:00:00+00:00,41.04,13.4,2.2,9540.77,4633.86
2023-06-23T12:45:00+00:00,39.2,12.8,2.2,9614.34,4777.256
2023-06-23T12:30:00+00:00,37.47,12.3,2.2,9684.71,4906.609
2023-06-23T12:15:00+00:00,35.69,11.7,2.2,9712.65,5015.004
2023-06-23T12:00:00+00:00,34.75,11.2,2.1,9691.67,5103.427
2023-06-23T11:45:00+00:00,34.72,10.4,2.0,9730.76,5168.195
2023-06-23T11:30:00+00:00,34.59,10.2,1.9,9781.63,5221.903
2023-06-23T11:15:00+00:00,34.96,9.8,1.8,9820.13,5274.088
2023-06-23T11:00:00+00:00,35.66,9.7,1.8,9795.89,5313.966
2023-06-23T10:45:00+00:00,34.46,9.6,1.7,9823.29,5335.081
2023-06-23T10:30:00+00:00,33.54,9.3,1.6,9804.87,5340.557
2023-06-23T10:15:00+00:00,32.81,9.0,1.5,9870.35,5335.83
2023-06-23T10:00:00+00:00,33.27,8.5,1.4,9976.83,5309.965
2023-06-23T09:45:00+00:00,29.0,8.1,1.3,9949.18,5257.738
2023-06-23T09:30:00+00:00,25.2,7.5,1.2,9946.92,5201.172
